model,Parameter Set,Fold,testAccuracy,testPrecision,testRecall,testF1,testRocauc,testCohenkappascore
LGBMClassifier,"{'boosting_type': 'gbdt', 'num_leaves': 50, 'learning_rate': 0.01, 'n_estimators': 150, 'max_depth': 5, 'min_child_samples': 10, 'subsample': 0.5, 'colsample_bytree': 0.8, 'reg_alpha': 0.5}",noCrossVal,0.7475035663338089,0.5164233576642335,0.760752688172043,0.6152173913043478,0.7517355673869923,0.4373741679212086
LGBMClassifier,"{'boosting_type': 'gbdt', 'num_leaves': 50, 'learning_rate': 0.01, 'n_estimators': 150, 'max_depth': 5, 'min_child_samples': 10, 'subsample': 0.8, 'colsample_bytree': 0.5, 'reg_alpha': 0.1}",noCrossVal,0.7517831669044223,0.521978021978022,0.7661290322580645,0.6209150326797386,0.7563654870028187,0.4460838408196074
LGBMClassifier,"{'boosting_type': 'gbdt', 'num_leaves': 50, 'learning_rate': 0.01, 'n_estimators': 150, 'max_depth': 5, 'min_child_samples': 10, 'subsample': 0.8, 'colsample_bytree': 0.5, 'reg_alpha': 0.5}",noCrossVal,0.7510699001426534,0.5209471766848816,0.7688172043010753,0.6210640608034744,0.7567386992379163,0.4457343002720931
LGBMClassifier,"{'boosting_type': 'gbdt', 'num_leaves': 50, 'learning_rate': 0.01, 'n_estimators': 150, 'max_depth': 5, 'min_child_samples': 10, 'subsample': 0.8, 'colsample_bytree': 0.8, 'reg_alpha': 0.1}",noCrossVal,0.7482168330955777,0.5173674588665448,0.760752688172043,0.6158868335146899,0.7522210042801962,0.438544703733536
LGBMClassifier,"{'boosting_type': 'gbdt', 'num_leaves': 50, 'learning_rate': 0.01, 'n_estimators': 150, 'max_depth': 5, 'min_child_samples': 10, 'subsample': 0.8, 'colsample_bytree': 0.8, 'reg_alpha': 0.5}",noCrossVal,0.7475035663338089,0.5164233576642335,0.760752688172043,0.6152173913043478,0.7517355673869923,0.4373741679212086
LGBMClassifier,"{'boosting_type': 'gbdt', 'num_leaves': 50, 'learning_rate': 0.01, 'n_estimators': 150, 'max_depth': 10, 'min_child_samples': 5, 'subsample': 0.5, 'colsample_bytree': 0.5, 'reg_alpha': 0.1}",noCrossVal,0.7689015691868759,0.5481927710843374,0.7338709677419355,0.6275862068965516,0.7577121829000939,0.4651047775155787
LGBMClassifier,"{'boosting_type': 'gbdt', 'num_leaves': 50, 'learning_rate': 0.01, 'n_estimators': 150, 'max_depth': 10, 'min_child_samples': 5, 'subsample': 0.5, 'colsample_bytree': 0.5, 'reg_alpha': 0.5}",noCrossVal,0.7681883024251069,0.5472837022132797,0.7311827956989247,0.6260069044879172,0.7563680968785886,0.4630378165619807
LGBMClassifier,"{'boosting_type': 'gbdt', 'num_leaves': 50, 'learning_rate': 0.01, 'n_estimators': 150, 'max_depth': 10, 'min_child_samples': 5, 'subsample': 0.5, 'colsample_bytree': 0.8, 'reg_alpha': 0.1}",noCrossVal,0.7717546362339515,0.5532786885245902,0.7258064516129032,0.627906976744186,0.7570779830880049,0.4675831426645527
LGBMClassifier,"{'boosting_type': 'gbdt', 'num_leaves': 50, 'learning_rate': 0.01, 'n_estimators': 150, 'max_depth': 10, 'min_child_samples': 5, 'subsample': 0.5, 'colsample_bytree': 0.8, 'reg_alpha': 0.5}",noCrossVal,0.7696148359486448,0.5498981670061099,0.7258064516129032,0.6257242178447278,0.7556216724083934,0.4638477330687574
LGBMClassifier,"{'boosting_type': 'gbdt', 'num_leaves': 50, 'learning_rate': 0.01, 'n_estimators': 150, 'max_depth': 10, 'min_child_samples': 5, 'subsample': 0.8, 'colsample_bytree': 0.5, 'reg_alpha': 0.1}",noCrossVal,0.7689015691868759,0.5481927710843374,0.7338709677419355,0.6275862068965516,0.7577121829000939,0.4651047775155787
